displacement/mm,force/kN,force/N
0.61,13.81748291,13817.48291
0.611,13.81812456,13818.12456
0.612,13.82140592,13821.40592
0.613,13.82164277,13821.64277
0.614,13.82188446,13821.88446
0.615,13.82269659,13822.69659
0.616,13.82425097,13824.25097
0.617,13.82757793,13827.57793
0.618,13.82797546,13827.97546
0.619,13.83156709,13831.56709
0.62,13.83223972,13832.23972
0.621,13.83313996,13833.13996
0.622,13.833985940000002,13833.985940000002
0.623,13.83537112,13835.37112
0.624,13.83614703,13836.14703
0.625,13.83655632,13836.55632
0.626,13.83820909,13838.20909
0.627,13.83876525,13838.76525
0.628,13.84000579,13840.00579
0.629,13.84056609,13840.56609
0.63,13.84140064,13841.40064
0.631,13.84208452,13842.08452
0.632,13.84350953,13843.509530000001
0.633,13.84499218,13844.992180000001
0.634,13.84765358,13847.65358
0.635,13.849147360000002,13849.14736
0.636,13.84962996,13849.62996
0.637,13.85018516,13850.18516
0.638,13.85146235,13851.46235
0.639,13.851819130000004,13851.819130000005
0.64,13.85225735,13852.25735
0.641,13.85268183,13852.68183
0.642,13.85325825,13853.258249999999
0.643,13.85395113,13853.951130000001
0.644,13.854599190000002,13854.599190000003
0.645,13.85641043,13856.41043
0.646,13.85750816,13857.50816
0.647,13.85813999,13858.13999
0.648,13.86053834,13860.53834
0.649,13.86165396,13861.65396
0.65,13.8626162,13862.6162
0.651,13.8633051,13863.3051
0.652,13.864164720000002,13864.16472
0.653,13.86535553,13865.35553
0.654,13.86623385,13866.23385
0.655,13.867958430000002,13867.958430000002
0.656,13.8690588,13869.058799999999
0.657,13.87006216,13870.06216
0.658,13.87099363,13870.993629999999
0.659,13.8718625,13871.862500000001
0.66,13.87264348,13872.64348
0.661,13.8730447,13873.044699999999
0.662,13.87395448,13873.95448
0.663,13.87537499,13875.374989999998
0.664,13.87580112,13875.80112
0.665,13.87640879,13876.40879
0.666,13.87877134,13878.77134
0.667,13.87885533,13878.85533
0.668,13.87915091,13879.15091
0.669,13.87960616,13879.60616
0.67,13.88079128,13880.791280000001
0.671,13.88105576,13881.055760000001
0.672,13.88165797,13881.657969999998
0.673,13.88139464,13881.39464
0.674,13.88146066,13881.46066
0.675,13.88193349,13881.93349
0.676,13.88257916,13882.579160000001
