displacement/mm,force/kN,force/N
0.098733311,7.37332387,7373.32387
0.098778409,7.393201645999999,7393.201645999999
0.098932032,7.413912285,7413.912285
0.099834329,7.434588086,7434.588086
0.10000614,7.454351999000001,7454.351999
0.099972145,7.473647866,7473.647866
0.100276871,7.493033456,7493.033456
0.100891282,7.512455074000001,7512.455074
0.101258769,7.531631857,7531.631856999999
0.101499766,7.550941165,7550.941165
0.101818735,7.570866829,7570.866829
0.102235386,7.590754345,7590.754344999999
0.102571461,7.610540873,7610.540873
0.102622376,7.630426869,7630.426869
0.103401104,7.650725156000001,7650.725156
0.103745113,7.6707457660000005,7670.745766
0.103721026,7.690674831000001,7690.674831
0.104200969,7.710607545,7710.607545
0.104417894,7.730270720000001,7730.27072
0.105069776,7.749973613999999,7749.973613999999
0.104753827,7.770193882,7770.193882
0.105515831,7.790419666,7790.419666
0.105846356,7.810488736000001,7810.488736
0.105955988,7.830492881,7830.492880999999
0.106286131,7.850628215,7850.628215000001
0.106823622,7.870357695,7870.357695
0.106952261,7.889892266000001,7889.892266000001
0.107293432,7.91029082,7910.29082
0.10761583,7.931523187,7931.523187
0.108203822,7.95306119,7953.061189999999
0.108523943,7.974461193999999,7974.461193999999
0.108587108,7.994807749,7994.807749
0.108886398,8.014159387,8014.159387
0.109417035,8.033977546,8033.977545999999
0.109697661,8.054031444,8054.031443999999
0.11034783,8.074170281,8074.170281000001
0.110362706,8.094469542,8094.469542000001
0.111026165,8.115295428,8115.295427999999
0.111273853,8.135918523,8135.918523000001
0.111106137,8.155908528,8155.908527999999
0.111614605,8.176033704,8176.033704
0.112124031,8.196674137,8196.674137
0.112501543,8.217471072,8217.471072
0.11268451,8.238476465,8238.476465
0.113122578,8.259243282,8259.243282
0.113373255,8.279617713,8279.617713
0.11370905,8.30013374,8300.13374
0.113956613,8.32043505,8320.43505
0.114016769,8.340843581,8340.843581
0.114254185,8.361159103,8361.159103
0.114629913,8.381387292,8381.387292
0.114900019,8.401833228,8401.833228
0.115504766,8.421734338,8421.734338
0.116090957,8.441577334,8441.577334
0.116091382,8.462166312,8462.166312000001
0.116516462,8.483768162,8483.768162
0.116734934,8.505524307,8505.524307
0.117070429,8.527292935,8527.292935
0.117202755,8.548680325,8548.680325
0.117871976,8.569083621000003,8569.083621000002
0.118166191,8.589217699,8589.217699
0.118026368,8.609401531,8609.401531
0.118973333,8.629240632000002,8629.240632000001
0.119110168,8.648633107,8648.633107
0.119605194,8.669295973,8669.295973
0.119727363,8.690303484000001,8690.303484
0.120240331,8.711031829,8711.031829
0.120606602,8.731813078,8731.813078
0.12083783,8.752878279,8752.878279
0.121186747,8.773773452000002,8773.773452000001
0.121163753,8.794713269,8794.713269
0.121469345,8.815646973,8815.646972999999
0.12253775,8.836602716,8836.602716
0.123080747,8.857288097,8857.288096999999
0.12307977,8.878256224,8878.256223999999
0.123303952,8.899145263,8899.145262999999
0.123766953,8.919642788,8919.642788000001
0.124193551,8.939890994,8939.890994000001
0.124479677,8.960441332,8960.441332
